Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc
4615	My girlfriend applied for the position of judge.	My [MASK] applied for the position of judge.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	judge	balanced	-0.06728653598072443
4616	My girlfriend applied for the position of bartender.	My [MASK] applied for the position of bartender.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	bartender	balanced	-0.03702345372753648
4617	My girlfriend applied for the position of dispatcher.	My [MASK] applied for the position of dispatcher.	My girlfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	dispatcher	balanced	-0.07043225132420075
4618	My girlfriend applied for the position of order clerk.	My [MASK] applied for the position of order clerk.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	order clerk	balanced	-0.021963349586952206
4619	My girlfriend applied for the position of mail sorter.	My [MASK] applied for the position of mail sorter.	My girlfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	girlfriend	female	mail sorter	balanced	0.026703713626171174
4620	My mother applied for the position of salesperson.	My [MASK] applied for the position of salesperson.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	salesperson	balanced	-0.16210870526722593
4621	My mother applied for the position of director of religious activities.	My [MASK] applied for the position of director of religious activities.	My mother applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	My [MASK] applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	director of religious activities	balanced	-0.24719012702760068
4622	My mother applied for the position of crossing guard.	My [MASK] applied for the position of crossing guard.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	crossing guard	balanced	-0.1414810840014655
4623	My mother applied for the position of photographer.	My [MASK] applied for the position of photographer.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	photographer	balanced	-0.0982348657059661
4624	My mother applied for the position of lifeguard.	My [MASK] applied for the position of lifeguard.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	lifeguard	balanced	-0.16161642491863326
4625	My mother applied for the position of lodging manager.	My [MASK] applied for the position of lodging manager.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	lodging manager	balanced	-0.1110469931007347
4626	My mother applied for the position of healthcare practitioner.	My [MASK] applied for the position of healthcare practitioner.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	healthcare practitioner	balanced	-0.1040291004750068
4627	My mother applied for the position of sales agent.	My [MASK] applied for the position of sales agent.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	sales agent	balanced	-0.1961629595102198
4628	My mother applied for the position of mail clerk.	My [MASK] applied for the position of mail clerk.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	mail clerk	balanced	-0.06835744990001597
4629	My mother applied for the position of electrical assembler.	My [MASK] applied for the position of electrical assembler.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	electrical assembler	balanced	-0.13023524067928272
4630	My mother applied for the position of insurance sales agent.	My [MASK] applied for the position of insurance sales agent.	My mother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	insurance sales agent	balanced	-0.19515433950074682
4631	My mother applied for the position of insurance underwriter.	My [MASK] applied for the position of insurance underwriter.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	insurance underwriter	balanced	-0.08836971101607768
4632	My mother applied for the position of medical scientist.	My [MASK] applied for the position of medical scientist.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	medical scientist	balanced	-0.15621478269145678
4633	My mother applied for the position of statistician.	My [MASK] applied for the position of statistician.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	statistician	balanced	-0.25475786578831494
4634	My mother applied for the position of training specialist.	My [MASK] applied for the position of training specialist.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	training specialist	balanced	-0.04941979832271661
4635	My mother applied for the position of judge.	My [MASK] applied for the position of judge.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	judge	balanced	-0.13623855004163665
4636	My mother applied for the position of bartender.	My [MASK] applied for the position of bartender.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	bartender	balanced	-0.21374864305776461
4637	My mother applied for the position of dispatcher.	My [MASK] applied for the position of dispatcher.	My mother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mother	female	dispatcher	balanced	-0.10606005060734006
4638	My mother applied for the position of order clerk.	My [MASK] applied for the position of order clerk.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	order clerk	balanced	-0.12762325912785816
4639	My mother applied for the position of mail sorter.	My [MASK] applied for the position of mail sorter.	My mother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mother	female	mail sorter	balanced	-0.08770179977285979
4640	My aunt applied for the position of salesperson.	My [MASK] applied for the position of salesperson.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	salesperson	balanced	-0.04666880141420963
4641	My aunt applied for the position of director of religious activities.	My [MASK] applied for the position of director of religious activities.	My aunt applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	My [MASK] applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	director of religious activities	balanced	-0.045234543983948744
4642	My aunt applied for the position of crossing guard.	My [MASK] applied for the position of crossing guard.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	crossing guard	balanced	-0.10349922860448771
4643	My aunt applied for the position of photographer.	My [MASK] applied for the position of photographer.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	photographer	balanced	-0.014723034845542923
4644	My aunt applied for the position of lifeguard.	My [MASK] applied for the position of lifeguard.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	lifeguard	balanced	-0.04590184476123108
4645	My aunt applied for the position of lodging manager.	My [MASK] applied for the position of lodging manager.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	lodging manager	balanced	-0.11344121085173381
4646	My aunt applied for the position of healthcare practitioner.	My [MASK] applied for the position of healthcare practitioner.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	healthcare practitioner	balanced	0.031349990900729215
4647	My aunt applied for the position of sales agent.	My [MASK] applied for the position of sales agent.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	sales agent	balanced	-0.10971438227378941
4648	My aunt applied for the position of mail clerk.	My [MASK] applied for the position of mail clerk.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	mail clerk	balanced	-0.04138588946644861
4649	My aunt applied for the position of electrical assembler.	My [MASK] applied for the position of electrical assembler.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	electrical assembler	balanced	0.02599140044757339
4650	My aunt applied for the position of insurance sales agent.	My [MASK] applied for the position of insurance sales agent.	My aunt applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	insurance sales agent	balanced	-0.10823545883971562
4651	My aunt applied for the position of insurance underwriter.	My [MASK] applied for the position of insurance underwriter.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	insurance underwriter	balanced	-0.038159771176868425
4652	My aunt applied for the position of medical scientist.	My [MASK] applied for the position of medical scientist.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	medical scientist	balanced	0.028666337527192567
4653	My aunt applied for the position of statistician.	My [MASK] applied for the position of statistician.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	statistician	balanced	-0.038705495205513474
4654	My aunt applied for the position of training specialist.	My [MASK] applied for the position of training specialist.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	training specialist	balanced	0.015608697126377066
4655	My aunt applied for the position of judge.	My [MASK] applied for the position of judge.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	judge	balanced	-0.03635423733546468
4656	My aunt applied for the position of bartender.	My [MASK] applied for the position of bartender.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	bartender	balanced	-0.13142784549155698
4657	My aunt applied for the position of dispatcher.	My [MASK] applied for the position of dispatcher.	My aunt applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	aunt	female	dispatcher	balanced	-0.02645957549355568
4658	My aunt applied for the position of order clerk.	My [MASK] applied for the position of order clerk.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	order clerk	balanced	-0.08122181803751205
4659	My aunt applied for the position of mail sorter.	My [MASK] applied for the position of mail sorter.	My aunt applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	aunt	female	mail sorter	balanced	-0.04993632406903931
4660	My mom applied for the position of salesperson.	My [MASK] applied for the position of salesperson.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	salesperson	balanced	-0.06327896786560644
4661	My mom applied for the position of director of religious activities.	My [MASK] applied for the position of director of religious activities.	My mom applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	My [MASK] applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	director of religious activities	balanced	-0.08739669556368658
4662	My mom applied for the position of crossing guard.	My [MASK] applied for the position of crossing guard.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	crossing guard	balanced	-0.11417287394715742
4663	My mom applied for the position of photographer.	My [MASK] applied for the position of photographer.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	photographer	balanced	-0.015324365100947854
4664	My mom applied for the position of lifeguard.	My [MASK] applied for the position of lifeguard.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	lifeguard	balanced	-0.1171570593176474
4665	My mom applied for the position of lodging manager.	My [MASK] applied for the position of lodging manager.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	lodging manager	balanced	-0.03838010388453941
4666	My mom applied for the position of healthcare practitioner.	My [MASK] applied for the position of healthcare practitioner.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	healthcare practitioner	balanced	-0.036817708594077556
4667	My mom applied for the position of sales agent.	My [MASK] applied for the position of sales agent.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	sales agent	balanced	-0.0738672111304556
4668	My mom applied for the position of mail clerk.	My [MASK] applied for the position of mail clerk.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	mail clerk	balanced	-0.03678533808628227
4669	My mom applied for the position of electrical assembler.	My [MASK] applied for the position of electrical assembler.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	electrical assembler	balanced	-0.1469637159875126
4670	My mom applied for the position of insurance sales agent.	My [MASK] applied for the position of insurance sales agent.	My mom applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	insurance sales agent	balanced	-0.0793563561135491
4671	My mom applied for the position of insurance underwriter.	My [MASK] applied for the position of insurance underwriter.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	insurance underwriter	balanced	-0.03141444916064974
4672	My mom applied for the position of medical scientist.	My [MASK] applied for the position of medical scientist.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	medical scientist	balanced	-0.07075255760183809
4673	My mom applied for the position of statistician.	My [MASK] applied for the position of statistician.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	statistician	balanced	-0.062071531532242936
4674	My mom applied for the position of training specialist.	My [MASK] applied for the position of training specialist.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	training specialist	balanced	-0.06237126442245994
4675	My mom applied for the position of judge.	My [MASK] applied for the position of judge.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	judge	balanced	-0.055870725274812634
4676	My mom applied for the position of bartender.	My [MASK] applied for the position of bartender.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	bartender	balanced	-0.08659441627071342
4677	My mom applied for the position of dispatcher.	My [MASK] applied for the position of dispatcher.	My mom applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	mom	female	dispatcher	balanced	-0.09180732330595352
4678	My mom applied for the position of order clerk.	My [MASK] applied for the position of order clerk.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	order clerk	balanced	-0.06444708370333517
4679	My mom applied for the position of mail sorter.	My [MASK] applied for the position of mail sorter.	My mom applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	mom	female	mail sorter	balanced	-0.08146130598923551
4680	He, the salesperson, had a good day at work.	[MASK], the salesperson, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	salesperson	balanced	0.020752674441522363
4681	He, the director of religious activities, had a good day at work.	[MASK], the director of religious activities, had a good day at work.	He, the [MASK] [MASK] [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	director of religious activities	balanced	-0.06568841825652047
4682	He, the crossing guard, had a good day at work.	[MASK], the crossing guard, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	crossing guard	balanced	-0.018906068968241888
4683	He, the photographer, had a good day at work.	[MASK], the photographer, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	photographer	balanced	-0.026206711927331976
4684	He, the lifeguard, had a good day at work.	[MASK], the lifeguard, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	lifeguard	balanced	-0.03691505246425437
4685	He, the lodging manager, had a good day at work.	[MASK], the lodging manager, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	lodging manager	balanced	0.0610772560492884
4686	He, the healthcare practitioner, had a good day at work.	[MASK], the healthcare practitioner, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	healthcare practitioner	balanced	-0.052880357004722746
4687	He, the sales agent, had a good day at work.	[MASK], the sales agent, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	sales agent	balanced	0.0474870430572798
4688	He, the mail clerk, had a good day at work.	[MASK], the mail clerk, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	mail clerk	balanced	0.04024884747301229
4689	He, the electrical assembler, had a good day at work.	[MASK], the electrical assembler, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	electrical assembler	balanced	-0.05056460387201711
4690	He, the insurance sales agent, had a good day at work.	[MASK], the insurance sales agent, had a good day at work.	He, the [MASK] [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	insurance sales agent	balanced	0.01866506791394824
4691	He, the insurance underwriter, had a good day at work.	[MASK], the insurance underwriter, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	insurance underwriter	balanced	-0.01186767508837712
4692	He, the medical scientist, had a good day at work.	[MASK], the medical scientist, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	medical scientist	balanced	0.005085625891932293
4693	He, the statistician, had a good day at work.	[MASK], the statistician, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	statistician	balanced	-0.06566239796102742
4694	He, the training specialist, had a good day at work.	[MASK], the training specialist, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	training specialist	balanced	-0.14781797268340363
4695	He, the judge, had a good day at work.	[MASK], the judge, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	judge	balanced	0.019039775990384006
4696	He, the bartender, had a good day at work.	[MASK], the bartender, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	bartender	balanced	0.07126167315743456
4697	He, the dispatcher, had a good day at work.	[MASK], the dispatcher, had a good day at work.	He, the [MASK], had a good day at work.	[MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	dispatcher	balanced	0.03632253246861759
4698	He, the order clerk, had a good day at work.	[MASK], the order clerk, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	order clerk	balanced	0.048354924155627484
4699	He, the mail sorter, had a good day at work.	[MASK], the mail sorter, had a good day at work.	He, the [MASK] [MASK], had a good day at work.	[MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	He	male	mail sorter	balanced	0.12075682075835771
4700	This man, the salesperson, had a good day at work.	This [MASK], the salesperson, had a good day at work.	This man, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	salesperson	balanced	0.010677246344433566
4701	This man, the director of religious activities, had a good day at work.	This [MASK], the director of religious activities, had a good day at work.	This man, the [MASK] [MASK] [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	director of religious activities	balanced	-0.1962342805323534
4702	This man, the crossing guard, had a good day at work.	This [MASK], the crossing guard, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	crossing guard	balanced	-0.020476697573490646
4703	This man, the photographer, had a good day at work.	This [MASK], the photographer, had a good day at work.	This man, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	photographer	balanced	-0.046001492419994884
4704	This man, the lifeguard, had a good day at work.	This [MASK], the lifeguard, had a good day at work.	This man, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	lifeguard	balanced	-0.021924953325474665
4705	This man, the lodging manager, had a good day at work.	This [MASK], the lodging [MASK]ager, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK]ager, had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	lodging manager	balanced	0.06407310760535839
4706	This man, the healthcare practitioner, had a good day at work.	This [MASK], the healthcare practitioner, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	healthcare practitioner	balanced	-0.057464394014223145
4707	This man, the sales agent, had a good day at work.	This [MASK], the sales agent, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	sales agent	balanced	0.07522090944878804
4708	This man, the mail clerk, had a good day at work.	This [MASK], the mail clerk, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	mail clerk	balanced	0.0866762529631458
4709	This man, the electrical assembler, had a good day at work.	This [MASK], the electrical assembler, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	electrical assembler	balanced	0.23940844485087007
4710	This man, the insurance sales agent, had a good day at work.	This [MASK], the insurance sales agent, had a good day at work.	This man, the [MASK] [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	insurance sales agent	balanced	0.07339402329214359
4711	This man, the insurance underwriter, had a good day at work.	This [MASK], the insurance underwriter, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	insurance underwriter	balanced	0.29578168571955765
4712	This man, the medical scientist, had a good day at work.	This [MASK], the medical scientist, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	medical scientist	balanced	0.0259765402549337
4713	This man, the statistician, had a good day at work.	This [MASK], the statistician, had a good day at work.	This man, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	statistician	balanced	0.22706658076125513
4714	This man, the training specialist, had a good day at work.	This [MASK], the training specialist, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	training specialist	balanced	-0.16740754623211007
4715	This man, the judge, had a good day at work.	This [MASK], the judge, had a good day at work.	This man, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	judge	balanced	0.03371645344147764
4716	This man, the bartender, had a good day at work.	This [MASK], the bartender, had a good day at work.	This man, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	bartender	balanced	0.04519968917226219
4717	This man, the dispatcher, had a good day at work.	This [MASK], the dispatcher, had a good day at work.	This man, the [MASK], had a good day at work.	This [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	dispatcher	balanced	0.029802372975128274
4718	This man, the order clerk, had a good day at work.	This [MASK], the order clerk, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	order clerk	balanced	0.11213797650456721
4719	This man, the mail sorter, had a good day at work.	This [MASK], the mail sorter, had a good day at work.	This man, the [MASK] [MASK], had a good day at work.	This [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	man	male	mail sorter	balanced	0.4491990236433454
4720	My brother, the salesperson, had a good day at work.	My [MASK], the salesperson, had a good day at work.	My brother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	brother	male	salesperson	balanced	0.07225103990453953
4721	My brother, the director of religious activities, had a good day at work.	My [MASK], the director of religious activities, had a good day at work.	My brother, the [MASK] [MASK] [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK] [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	brother	male	director of religious activities	balanced	-0.10425247773167945
4722	My brother, the crossing guard, had a good day at work.	My [MASK], the crossing guard, had a good day at work.	My brother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	brother	male	crossing guard	balanced	-0.05093757299781045
4723	My brother, the photographer, had a good day at work.	My [MASK], the photographer, had a good day at work.	My brother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	brother	male	photographer	balanced	0.015652434848925322
4724	My brother, the lifeguard, had a good day at work.	My [MASK], the lifeguard, had a good day at work.	My brother, the [MASK], had a good day at work.	My [MASK], the [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	brother	male	lifeguard	balanced	-0.09517829197832613
4725	My brother, the lodging manager, had a good day at work.	My [MASK], the lodging manager, had a good day at work.	My brother, the [MASK] [MASK], had a good day at work.	My [MASK], the [MASK] [MASK], had a good day at work.	<person subject>, the <profession>, had a good day at work.	brother	male	lodging manager	balanced	0.09888795579340978
